sample_id,video_path,label,crash_ego,weather,timing
TRAIN_0768,./train/TRAIN_0768.mp4,0,0.0,-1,-1
TRAIN_0769,./train/TRAIN_0769.mp4,7,1.0,0,0
TRAIN_0770,./train/TRAIN_0770.mp4,3,2.0,1,0
TRAIN_0771,./train/TRAIN_0771.mp4,1,2.0,0,0
TRAIN_0772,./train/TRAIN_0772.mp4,0,0.0,-1,-1
TRAIN_0773,./train/TRAIN_0773.mp4,0,0.0,-1,-1
TRAIN_0774,./train/TRAIN_0774.mp4,1,2.0,0,0
TRAIN_0775,./train/TRAIN_0775.mp4,0,0.0,-1,-1
TRAIN_0776,./train/TRAIN_0776.mp4,0,0.0,-1,-1
TRAIN_0777,./train/TRAIN_0777.mp4,0,0.0,-1,-1
TRAIN_0778,./train/TRAIN_0778.mp4,1,2.0,0,0
TRAIN_0779,./train/TRAIN_0779.mp4,0,0.0,-1,-1
TRAIN_0780,./train/TRAIN_0780.mp4,7,1.0,0,0
TRAIN_0781,./train/TRAIN_0781.mp4,7,1.0,0,0
TRAIN_0782,./train/TRAIN_0782.mp4,0,0.0,-1,-1
TRAIN_0783,./train/TRAIN_0783.mp4,11,1.0,2,0
TRAIN_0784,./train/TRAIN_0784.mp4,0,0.0,-1,-1
TRAIN_0785,./train/TRAIN_0785.mp4,0,0.0,-1,-1
TRAIN_0786,./train/TRAIN_0786.mp4,1,2.0,0,0
TRAIN_0787,./train/TRAIN_0787.mp4,0,0.0,-1,-1
TRAIN_0788,./train/TRAIN_0788.mp4,0,0.0,-1,-1
TRAIN_0789,./train/TRAIN_0789.mp4,2,2.0,0,1
TRAIN_0790,./train/TRAIN_0790.mp4,3,2.0,1,0
TRAIN_0791,./train/TRAIN_0791.mp4,7,1.0,0,0
TRAIN_0792,./train/TRAIN_0792.mp4,1,2.0,0,0
TRAIN_0793,./train/TRAIN_0793.mp4,1,2.0,0,0
TRAIN_0794,./train/TRAIN_0794.mp4,0,0.0,-1,-1
TRAIN_0795,./train/TRAIN_0795.mp4,7,1.0,0,0
TRAIN_0796,./train/TRAIN_0796.mp4,0,0.0,-1,-1
TRAIN_0797,./train/TRAIN_0797.mp4,0,0.0,-1,-1
TRAIN_0798,./train/TRAIN_0798.mp4,0,0.0,-1,-1
TRAIN_0799,./train/TRAIN_0799.mp4,7,1.0,0,0
TRAIN_0800,./train/TRAIN_0800.mp4,7,1.0,0,0
TRAIN_0801,./train/TRAIN_0801.mp4,0,0.0,-1,-1
TRAIN_0802,./train/TRAIN_0802.mp4,1,2.0,0,0
TRAIN_0803,./train/TRAIN_0803.mp4,9,1.0,1,0
TRAIN_0804,./train/TRAIN_0804.mp4,7,1.0,0,0
TRAIN_0805,./train/TRAIN_0805.mp4,8,1.0,0,1
TRAIN_0806,./train/TRAIN_0806.mp4,0,0.0,-1,-1
TRAIN_0807,./train/TRAIN_0807.mp4,7,1.0,0,0
TRAIN_0808,./train/TRAIN_0808.mp4,0,0.0,-1,-1
TRAIN_0809,./train/TRAIN_0809.mp4,5,2.0,2,0
TRAIN_0810,./train/TRAIN_0810.mp4,0,0.0,-1,-1
TRAIN_0811,./train/TRAIN_0811.mp4,0,0.0,-1,-1
TRAIN_0812,./train/TRAIN_0812.mp4,0,0.0,-1,-1
TRAIN_0813,./train/TRAIN_0813.mp4,0,0.0,-1,-1
TRAIN_0814,./train/TRAIN_0814.mp4,0,0.0,-1,-1
TRAIN_0815,./train/TRAIN_0815.mp4,11,1.0,2,0
TRAIN_0816,./train/TRAIN_0816.mp4,0,0.0,-1,-1
TRAIN_0817,./train/TRAIN_0817.mp4,7,1.0,0,0
TRAIN_0818,./train/TRAIN_0818.mp4,0,0.0,-1,-1
TRAIN_0819,./train/TRAIN_0819.mp4,0,0.0,-1,-1
TRAIN_0820,./train/TRAIN_0820.mp4,1,2.0,0,0
TRAIN_0821,./train/TRAIN_0821.mp4,0,0.0,-1,-1
TRAIN_0822,./train/TRAIN_0822.mp4,0,0.0,-1,-1
TRAIN_0823,./train/TRAIN_0823.mp4,0,0.0,-1,-1
TRAIN_0824,./train/TRAIN_0824.mp4,0,0.0,-1,-1
TRAIN_0825,./train/TRAIN_0825.mp4,0,0.0,-1,-1
TRAIN_0826,./train/TRAIN_0826.mp4,0,0.0,-1,-1
TRAIN_0827,./train/TRAIN_0827.mp4,0,0.0,-1,-1
TRAIN_0828,./train/TRAIN_0828.mp4,0,0.0,-1,-1
TRAIN_0829,./train/TRAIN_0829.mp4,0,0.0,-1,-1
TRAIN_0830,./train/TRAIN_0830.mp4,0,0.0,-1,-1
TRAIN_0831,./train/TRAIN_0831.mp4,7,1.0,0,0
TRAIN_0832,./train/TRAIN_0832.mp4,1,2.0,0,0
TRAIN_0833,./train/TRAIN_0833.mp4,0,0.0,-1,-1
TRAIN_0834,./train/TRAIN_0834.mp4,0,0.0,-1,-1
TRAIN_0835,./train/TRAIN_0835.mp4,0,0.0,-1,-1
TRAIN_0836,./train/TRAIN_0836.mp4,0,0.0,-1,-1
TRAIN_0837,./train/TRAIN_0837.mp4,0,0.0,-1,-1
TRAIN_0838,./train/TRAIN_0838.mp4,7,1.0,0,0
TRAIN_0839,./train/TRAIN_0839.mp4,0,0.0,-1,-1
TRAIN_0840,./train/TRAIN_0840.mp4,0,0.0,-1,-1
TRAIN_0841,./train/TRAIN_0841.mp4,0,0.0,-1,-1
TRAIN_0842,./train/TRAIN_0842.mp4,0,0.0,-1,-1
TRAIN_0843,./train/TRAIN_0843.mp4,0,0.0,-1,-1
TRAIN_0844,./train/TRAIN_0844.mp4,0,0.0,-1,-1
TRAIN_0845,./train/TRAIN_0845.mp4,0,0.0,-1,-1
TRAIN_0846,./train/TRAIN_0846.mp4,5,2.0,2,0
TRAIN_0847,./train/TRAIN_0847.mp4,0,0.0,-1,-1
TRAIN_0848,./train/TRAIN_0848.mp4,7,1.0,0,0
TRAIN_0849,./train/TRAIN_0849.mp4,0,0.0,-1,-1
TRAIN_0850,./train/TRAIN_0850.mp4,3,2.0,1,0
TRAIN_0851,./train/TRAIN_0851.mp4,0,0.0,-1,-1
TRAIN_0852,./train/TRAIN_0852.mp4,0,0.0,-1,-1
TRAIN_0853,./train/TRAIN_0853.mp4,0,0.0,-1,-1
TRAIN_0854,./train/TRAIN_0854.mp4,0,0.0,-1,-1
TRAIN_0855,./train/TRAIN_0855.mp4,0,0.0,-1,-1
TRAIN_0856,./train/TRAIN_0856.mp4,2,2.0,0,1
TRAIN_0857,./train/TRAIN_0857.mp4,0,0.0,-1,-1
TRAIN_0858,./train/TRAIN_0858.mp4,7,1.0,0,0
TRAIN_0859,./train/TRAIN_0859.mp4,0,0.0,-1,-1
TRAIN_0860,./train/TRAIN_0860.mp4,0,0.0,-1,-1
TRAIN_0861,./train/TRAIN_0861.mp4,1,2.0,0,0
TRAIN_0862,./train/TRAIN_0862.mp4,3,2.0,1,0
TRAIN_0863,./train/TRAIN_0863.mp4,9,1.0,1,0
TRAIN_0864,./train/TRAIN_0864.mp4,0,0.0,-1,-1
TRAIN_0865,./train/TRAIN_0865.mp4,0,0.0,-1,-1
TRAIN_0866,./train/TRAIN_0866.mp4,1,2.0,0,0
TRAIN_0867,./train/TRAIN_0867.mp4,0,0.0,-1,-1
TRAIN_0868,./train/TRAIN_0868.mp4,0,0.0,-1,-1
TRAIN_0869,./train/TRAIN_0869.mp4,0,0.0,-1,-1
TRAIN_0870,./train/TRAIN_0870.mp4,0,0.0,-1,-1
TRAIN_0871,./train/TRAIN_0871.mp4,0,0.0,-1,-1
TRAIN_0872,./train/TRAIN_0872.mp4,5,2.0,2,0
TRAIN_0873,./train/TRAIN_0873.mp4,8,1.0,0,1
TRAIN_0874,./train/TRAIN_0874.mp4,0,0.0,-1,-1
TRAIN_0875,./train/TRAIN_0875.mp4,1,2.0,0,0
TRAIN_0876,./train/TRAIN_0876.mp4,0,0.0,-1,-1
TRAIN_0877,./train/TRAIN_0877.mp4,8,1.0,0,1
TRAIN_0878,./train/TRAIN_0878.mp4,1,2.0,0,0
TRAIN_0879,./train/TRAIN_0879.mp4,0,0.0,-1,-1
TRAIN_0880,./train/TRAIN_0880.mp4,0,0.0,-1,-1
TRAIN_0881,./train/TRAIN_0881.mp4,0,0.0,-1,-1
TRAIN_0882,./train/TRAIN_0882.mp4,0,0.0,-1,-1
TRAIN_0883,./train/TRAIN_0883.mp4,0,0.0,-1,-1
TRAIN_0884,./train/TRAIN_0884.mp4,0,0.0,-1,-1
TRAIN_0885,./train/TRAIN_0885.mp4,7,1.0,0,0
TRAIN_0886,./train/TRAIN_0886.mp4,0,0.0,-1,-1
TRAIN_0887,./train/TRAIN_0887.mp4,0,0.0,-1,-1
TRAIN_0888,./train/TRAIN_0888.mp4,0,0.0,-1,-1
TRAIN_0889,./train/TRAIN_0889.mp4,1,2.0,0,0
TRAIN_0890,./train/TRAIN_0890.mp4,7,1.0,0,0
TRAIN_0891,./train/TRAIN_0891.mp4,0,0.0,-1,-1
TRAIN_0892,./train/TRAIN_0892.mp4,7,1.0,0,0
TRAIN_0893,./train/TRAIN_0893.mp4,0,0.0,-1,-1
TRAIN_0894,./train/TRAIN_0894.mp4,0,0.0,-1,-1
TRAIN_0895,./train/TRAIN_0895.mp4,0,0.0,-1,-1
TRAIN_0896,./train/TRAIN_0896.mp4,1,2.0,0,0
TRAIN_0897,./train/TRAIN_0897.mp4,1,2.0,0,0
TRAIN_0898,./train/TRAIN_0898.mp4,0,0.0,-1,-1
TRAIN_0899,./train/TRAIN_0899.mp4,1,2.0,0,0
TRAIN_0900,./train/TRAIN_0900.mp4,0,0.0,-1,-1
TRAIN_0901,./train/TRAIN_0901.mp4,1,2.0,0,0
TRAIN_0902,./train/TRAIN_0902.mp4,1,2.0,0,0
TRAIN_0903,./train/TRAIN_0903.mp4,11,1.0,2,0
TRAIN_0904,./train/TRAIN_0904.mp4,0,0.0,-1,-1
TRAIN_0905,./train/TRAIN_0905.mp4,0,0.0,-1,-1
TRAIN_0906,./train/TRAIN_0906.mp4,5,2.0,2,0
TRAIN_0907,./train/TRAIN_0907.mp4,0,0.0,-1,-1
TRAIN_0908,./train/TRAIN_0908.mp4,0,0.0,-1,-1
TRAIN_0909,./train/TRAIN_0909.mp4,0,0.0,-1,-1
TRAIN_0910,./train/TRAIN_0910.mp4,0,0.0,-1,-1
TRAIN_0911,./train/TRAIN_0911.mp4,0,0.0,-1,-1
TRAIN_0912,./train/TRAIN_0912.mp4,0,0.0,-1,-1
TRAIN_0913,./train/TRAIN_0913.mp4,0,0.0,-1,-1
TRAIN_0914,./train/TRAIN_0914.mp4,0,0.0,-1,-1
TRAIN_0915,./train/TRAIN_0915.mp4,0,0.0,-1,-1
TRAIN_0916,./train/TRAIN_0916.mp4,0,0.0,-1,-1
TRAIN_0917,./train/TRAIN_0917.mp4,1,2.0,0,0
TRAIN_0918,./train/TRAIN_0918.mp4,0,0.0,-1,-1
TRAIN_0919,./train/TRAIN_0919.mp4,0,0.0,-1,-1
TRAIN_0920,./train/TRAIN_0920.mp4,1,2.0,0,0
TRAIN_0921,./train/TRAIN_0921.mp4,0,0.0,-1,-1
TRAIN_0922,./train/TRAIN_0922.mp4,0,0.0,-1,-1
TRAIN_0923,./train/TRAIN_0923.mp4,0,0.0,-1,-1
TRAIN_0924,./train/TRAIN_0924.mp4,0,0.0,-1,-1
TRAIN_0925,./train/TRAIN_0925.mp4,0,0.0,-1,-1
TRAIN_0926,./train/TRAIN_0926.mp4,3,2.0,1,0
TRAIN_0927,./train/TRAIN_0927.mp4,0,0.0,-1,-1
TRAIN_0928,./train/TRAIN_0928.mp4,0,0.0,-1,-1
TRAIN_0929,./train/TRAIN_0929.mp4,7,1.0,0,0
TRAIN_0930,./train/TRAIN_0930.mp4,0,0.0,-1,-1
TRAIN_0931,./train/TRAIN_0931.mp4,7,1.0,0,0
TRAIN_0932,./train/TRAIN_0932.mp4,0,0.0,-1,-1
TRAIN_0933,./train/TRAIN_0933.mp4,1,2.0,0,0
TRAIN_0934,./train/TRAIN_0934.mp4,0,0.0,-1,-1
TRAIN_0935,./train/TRAIN_0935.mp4,0,0.0,-1,-1
TRAIN_0936,./train/TRAIN_0936.mp4,3,2.0,1,0
TRAIN_0937,./train/TRAIN_0937.mp4,0,0.0,-1,-1
TRAIN_0938,./train/TRAIN_0938.mp4,0,0.0,-1,-1
TRAIN_0939,./train/TRAIN_0939.mp4,0,0.0,-1,-1
TRAIN_0940,./train/TRAIN_0940.mp4,0,0.0,-1,-1
TRAIN_0941,./train/TRAIN_0941.mp4,1,2.0,0,0
TRAIN_0942,./train/TRAIN_0942.mp4,0,0.0,-1,-1
TRAIN_0943,./train/TRAIN_0943.mp4,7,1.0,0,0
TRAIN_0944,./train/TRAIN_0944.mp4,0,0.0,-1,-1
TRAIN_0945,./train/TRAIN_0945.mp4,0,0.0,-1,-1
TRAIN_0946,./train/TRAIN_0946.mp4,7,1.0,0,0
TRAIN_0947,./train/TRAIN_0947.mp4,0,0.0,-1,-1
TRAIN_0948,./train/TRAIN_0948.mp4,1,2.0,0,0
TRAIN_0949,./train/TRAIN_0949.mp4,0,0.0,-1,-1
TRAIN_0950,./train/TRAIN_0950.mp4,0,0.0,-1,-1
TRAIN_0951,./train/TRAIN_0951.mp4,0,0.0,-1,-1
TRAIN_0952,./train/TRAIN_0952.mp4,0,0.0,-1,-1
TRAIN_0953,./train/TRAIN_0953.mp4,0,0.0,-1,-1
TRAIN_0954,./train/TRAIN_0954.mp4,0,0.0,-1,-1
TRAIN_0955,./train/TRAIN_0955.mp4,0,0.0,-1,-1
TRAIN_0956,./train/TRAIN_0956.mp4,0,0.0,-1,-1
TRAIN_0957,./train/TRAIN_0957.mp4,1,2.0,0,0
TRAIN_0958,./train/TRAIN_0958.mp4,0,0.0,-1,-1
TRAIN_0959,./train/TRAIN_0959.mp4,1,2.0,0,0
TRAIN_0960,./train/TRAIN_0960.mp4,0,0.0,-1,-1
TRAIN_0961,./train/TRAIN_0961.mp4,0,0.0,-1,-1
TRAIN_0962,./train/TRAIN_0962.mp4,0,0.0,-1,-1
TRAIN_0963,./train/TRAIN_0963.mp4,0,0.0,-1,-1
TRAIN_0964,./train/TRAIN_0964.mp4,1,2.0,0,0
TRAIN_0965,./train/TRAIN_0965.mp4,0,0.0,-1,-1
TRAIN_0966,./train/TRAIN_0966.mp4,0,0.0,-1,-1
TRAIN_0967,./train/TRAIN_0967.mp4,0,0.0,-1,-1
TRAIN_0968,./train/TRAIN_0968.mp4,0,0.0,-1,-1
TRAIN_0969,./train/TRAIN_0969.mp4,5,2.0,2,0
TRAIN_0970,./train/TRAIN_0970.mp4,7,1.0,0,0
TRAIN_0971,./train/TRAIN_0971.mp4,0,0.0,-1,-1
TRAIN_0972,./train/TRAIN_0972.mp4,0,0.0,-1,-1
TRAIN_0973,./train/TRAIN_0973.mp4,7,1.0,0,0
TRAIN_0974,./train/TRAIN_0974.mp4,0,0.0,-1,-1
TRAIN_0975,./train/TRAIN_0975.mp4,7,1.0,0,0
TRAIN_0976,./train/TRAIN_0976.mp4,0,0.0,-1,-1
TRAIN_0977,./train/TRAIN_0977.mp4,0,0.0,-1,-1
TRAIN_0978,./train/TRAIN_0978.mp4,2,2.0,0,1
TRAIN_0979,./train/TRAIN_0979.mp4,8,1.0,0,1
TRAIN_0980,./train/TRAIN_0980.mp4,0,0.0,-1,-1
TRAIN_0981,./train/TRAIN_0981.mp4,0,0.0,-1,-1
TRAIN_0982,./train/TRAIN_0982.mp4,0,0.0,-1,-1
TRAIN_0983,./train/TRAIN_0983.mp4,0,0.0,-1,-1
TRAIN_0984,./train/TRAIN_0984.mp4,0,0.0,-1,-1
TRAIN_0985,./train/TRAIN_0985.mp4,0,0.0,-1,-1
TRAIN_0986,./train/TRAIN_0986.mp4,0,0.0,-1,-1
TRAIN_0987,./train/TRAIN_0987.mp4,0,0.0,-1,-1
TRAIN_0988,./train/TRAIN_0988.mp4,0,0.0,-1,-1
TRAIN_0989,./train/TRAIN_0989.mp4,0,0.0,-1,-1
TRAIN_0990,./train/TRAIN_0990.mp4,0,0.0,-1,-1
TRAIN_0991,./train/TRAIN_0991.mp4,11,1.0,2,0
TRAIN_0992,./train/TRAIN_0992.mp4,0,0.0,-1,-1
TRAIN_0993,./train/TRAIN_0993.mp4,0,0.0,-1,-1
TRAIN_0994,./train/TRAIN_0994.mp4,11,1.0,2,0
TRAIN_0995,./train/TRAIN_0995.mp4,7,1.0,0,0
TRAIN_0996,./train/TRAIN_0996.mp4,7,1.0,0,0
TRAIN_0997,./train/TRAIN_0997.mp4,0,0.0,-1,-1
TRAIN_0998,./train/TRAIN_0998.mp4,0,0.0,-1,-1
TRAIN_0999,./train/TRAIN_0999.mp4,1,2.0,0,0
TRAIN_1000,./train/TRAIN_1000.mp4,7,1.0,0,0
TRAIN_1001,./train/TRAIN_1001.mp4,3,2.0,1,0
TRAIN_1002,./train/TRAIN_1002.mp4,0,0.0,-1,-1
TRAIN_1003,./train/TRAIN_1003.mp4,1,2.0,0,0
TRAIN_1004,./train/TRAIN_1004.mp4,1,2.0,0,0
TRAIN_1005,./train/TRAIN_1005.mp4,0,0.0,-1,-1
TRAIN_1006,./train/TRAIN_1006.mp4,1,2.0,0,0
TRAIN_1007,./train/TRAIN_1007.mp4,1,2.0,0,0
TRAIN_1008,./train/TRAIN_1008.mp4,0,0.0,-1,-1
TRAIN_1009,./train/TRAIN_1009.mp4,9,1.0,1,0
TRAIN_1010,./train/TRAIN_1010.mp4,0,0.0,-1,-1
TRAIN_1011,./train/TRAIN_1011.mp4,0,0.0,-1,-1
TRAIN_1012,./train/TRAIN_1012.mp4,0,0.0,-1,-1
TRAIN_1013,./train/TRAIN_1013.mp4,0,0.0,-1,-1
TRAIN_1014,./train/TRAIN_1014.mp4,7,1.0,0,0
TRAIN_1015,./train/TRAIN_1015.mp4,2,2.0,0,1
TRAIN_1016,./train/TRAIN_1016.mp4,1,2.0,0,0
TRAIN_1017,./train/TRAIN_1017.mp4,7,1.0,0,0
TRAIN_1018,./train/TRAIN_1018.mp4,1,2.0,0,0
TRAIN_1019,./train/TRAIN_1019.mp4,0,0.0,-1,-1
TRAIN_1020,./train/TRAIN_1020.mp4,0,0.0,-1,-1
TRAIN_1021,./train/TRAIN_1021.mp4,0,0.0,-1,-1
TRAIN_1022,./train/TRAIN_1022.mp4,0,0.0,-1,-1
TRAIN_1023,./train/TRAIN_1023.mp4,8,1.0,0,1
TRAIN_1024,./train/TRAIN_1024.mp4,0,0.0,-1,-1
TRAIN_1025,./train/TRAIN_1025.mp4,0,0.0,-1,-1
TRAIN_1026,./train/TRAIN_1026.mp4,0,0.0,-1,-1
TRAIN_1027,./train/TRAIN_1027.mp4,12,1.0,2,1
TRAIN_1028,./train/TRAIN_1028.mp4,0,0.0,-1,-1
TRAIN_1029,./train/TRAIN_1029.mp4,0,0.0,-1,-1
TRAIN_1030,./train/TRAIN_1030.mp4,0,0.0,-1,-1
TRAIN_1031,./train/TRAIN_1031.mp4,0,0.0,-1,-1
TRAIN_1032,./train/TRAIN_1032.mp4,0,0.0,-1,-1
TRAIN_1033,./train/TRAIN_1033.mp4,0,0.0,-1,-1
TRAIN_1034,./train/TRAIN_1034.mp4,1,2.0,0,0
TRAIN_1035,./train/TRAIN_1035.mp4,0,0.0,-1,-1
TRAIN_1036,./train/TRAIN_1036.mp4,0,0.0,-1,-1
TRAIN_1037,./train/TRAIN_1037.mp4,0,0.0,-1,-1
TRAIN_1038,./train/TRAIN_1038.mp4,0,0.0,-1,-1
TRAIN_1039,./train/TRAIN_1039.mp4,0,0.0,-1,-1
TRAIN_1040,./train/TRAIN_1040.mp4,0,0.0,-1,-1
TRAIN_1041,./train/TRAIN_1041.mp4,7,1.0,0,0
TRAIN_1042,./train/TRAIN_1042.mp4,0,0.0,-1,-1
TRAIN_1043,./train/TRAIN_1043.mp4,0,0.0,-1,-1
TRAIN_1044,./train/TRAIN_1044.mp4,0,0.0,-1,-1
TRAIN_1045,./train/TRAIN_1045.mp4,0,0.0,-1,-1
TRAIN_1046,./train/TRAIN_1046.mp4,0,0.0,-1,-1
TRAIN_1047,./train/TRAIN_1047.mp4,1,2.0,0,0
TRAIN_1048,./train/TRAIN_1048.mp4,0,0.0,-1,-1
TRAIN_1049,./train/TRAIN_1049.mp4,7,1.0,0,0
TRAIN_1050,./train/TRAIN_1050.mp4,3,2.0,1,0
TRAIN_1051,./train/TRAIN_1051.mp4,0,0.0,-1,-1
TRAIN_1052,./train/TRAIN_1052.mp4,7,1.0,0,0
TRAIN_1053,./train/TRAIN_1053.mp4,0,0.0,-1,-1
TRAIN_1054,./train/TRAIN_1054.mp4,0,0.0,-1,-1
TRAIN_1055,./train/TRAIN_1055.mp4,0,0.0,-1,-1
TRAIN_1056,./train/TRAIN_1056.mp4,0,0.0,-1,-1
TRAIN_1057,./train/TRAIN_1057.mp4,0,0.0,-1,-1
TRAIN_1058,./train/TRAIN_1058.mp4,0,0.0,-1,-1
TRAIN_1059,./train/TRAIN_1059.mp4,0,0.0,-1,-1
TRAIN_1060,./train/TRAIN_1060.mp4,8,1.0,0,1
TRAIN_1061,./train/TRAIN_1061.mp4,2,2.0,0,1
TRAIN_1062,./train/TRAIN_1062.mp4,0,0.0,-1,-1
TRAIN_1063,./train/TRAIN_1063.mp4,0,0.0,-1,-1
TRAIN_1064,./train/TRAIN_1064.mp4,0,0.0,-1,-1
TRAIN_1065,./train/TRAIN_1065.mp4,0,0.0,-1,-1
TRAIN_1066,./train/TRAIN_1066.mp4,0,0.0,-1,-1
TRAIN_1067,./train/TRAIN_1067.mp4,1,2.0,0,0
TRAIN_1068,./train/TRAIN_1068.mp4,7,1.0,0,0
TRAIN_1069,./train/TRAIN_1069.mp4,0,0.0,-1,-1
TRAIN_1070,./train/TRAIN_1070.mp4,1,2.0,0,0
TRAIN_1071,./train/TRAIN_1071.mp4,0,0.0,-1,-1
TRAIN_1072,./train/TRAIN_1072.mp4,0,0.0,-1,-1
TRAIN_1073,./train/TRAIN_1073.mp4,0,0.0,-1,-1
TRAIN_1074,./train/TRAIN_1074.mp4,0,0.0,-1,-1
TRAIN_1075,./train/TRAIN_1075.mp4,0,0.0,-1,-1
TRAIN_1076,./train/TRAIN_1076.mp4,1,2.0,0,0
TRAIN_1077,./train/TRAIN_1077.mp4,0,0.0,-1,-1
TRAIN_1078,./train/TRAIN_1078.mp4,0,0.0,-1,-1
TRAIN_1079,./train/TRAIN_1079.mp4,0,0.0,-1,-1
TRAIN_1080,./train/TRAIN_1080.mp4,0,0.0,-1,-1
TRAIN_1081,./train/TRAIN_1081.mp4,2,2.0,0,1
TRAIN_1082,./train/TRAIN_1082.mp4,7,1.0,0,0
TRAIN_1083,./train/TRAIN_1083.mp4,0,0.0,-1,-1
TRAIN_1084,./train/TRAIN_1084.mp4,0,0.0,-1,-1
TRAIN_1085,./train/TRAIN_1085.mp4,0,0.0,-1,-1
TRAIN_1086,./train/TRAIN_1086.mp4,7,1.0,0,0
TRAIN_1087,./train/TRAIN_1087.mp4,0,0.0,-1,-1
TRAIN_1088,./train/TRAIN_1088.mp4,0,0.0,-1,-1
TRAIN_1089,./train/TRAIN_1089.mp4,0,0.0,-1,-1
TRAIN_1090,./train/TRAIN_1090.mp4,0,0.0,-1,-1
TRAIN_1091,./train/TRAIN_1091.mp4,0,0.0,-1,-1
TRAIN_1092,./train/TRAIN_1092.mp4,0,0.0,-1,-1
TRAIN_1093,./train/TRAIN_1093.mp4,0,0.0,-1,-1
TRAIN_1094,./train/TRAIN_1094.mp4,0,0.0,-1,-1
TRAIN_1095,./train/TRAIN_1095.mp4,7,1.0,0,0
TRAIN_1096,./train/TRAIN_1096.mp4,0,0.0,-1,-1
TRAIN_1097,./train/TRAIN_1097.mp4,0,0.0,-1,-1
TRAIN_1098,./train/TRAIN_1098.mp4,1,2.0,0,0
TRAIN_1099,./train/TRAIN_1099.mp4,0,0.0,-1,-1
TRAIN_1100,./train/TRAIN_1100.mp4,3,2.0,1,0
TRAIN_1101,./train/TRAIN_1101.mp4,9,1.0,1,0
TRAIN_1102,./train/TRAIN_1102.mp4,7,1.0,0,0
TRAIN_1103,./train/TRAIN_1103.mp4,7,1.0,0,0
TRAIN_1104,./train/TRAIN_1104.mp4,0,0.0,-1,-1
TRAIN_1105,./train/TRAIN_1105.mp4,0,0.0,-1,-1
TRAIN_1106,./train/TRAIN_1106.mp4,0,0.0,-1,-1
TRAIN_1107,./train/TRAIN_1107.mp4,0,0.0,-1,-1
TRAIN_1108,./train/TRAIN_1108.mp4,0,0.0,-1,-1
TRAIN_1109,./train/TRAIN_1109.mp4,0,0.0,-1,-1
TRAIN_1110,./train/TRAIN_1110.mp4,0,0.0,-1,-1
TRAIN_1111,./train/TRAIN_1111.mp4,0,0.0,-1,-1
TRAIN_1112,./train/TRAIN_1112.mp4,0,0.0,-1,-1
TRAIN_1113,./train/TRAIN_1113.mp4,0,0.0,-1,-1
TRAIN_1114,./train/TRAIN_1114.mp4,0,0.0,-1,-1
TRAIN_1115,./train/TRAIN_1115.mp4,7,1.0,0,0
TRAIN_1116,./train/TRAIN_1116.mp4,7,1.0,0,0
TRAIN_1117,./train/TRAIN_1117.mp4,0,0.0,-1,-1
TRAIN_1118,./train/TRAIN_1118.mp4,7,1.0,0,0
TRAIN_1119,./train/TRAIN_1119.mp4,0,0.0,-1,-1
TRAIN_1120,./train/TRAIN_1120.mp4,1,2.0,0,0
TRAIN_1121,./train/TRAIN_1121.mp4,0,0.0,-1,-1
TRAIN_1122,./train/TRAIN_1122.mp4,0,0.0,-1,-1
TRAIN_1123,./train/TRAIN_1123.mp4,0,0.0,-1,-1
TRAIN_1124,./train/TRAIN_1124.mp4,0,0.0,-1,-1
TRAIN_1125,./train/TRAIN_1125.mp4,0,0.0,-1,-1
TRAIN_1126,./train/TRAIN_1126.mp4,7,1.0,0,0
TRAIN_1127,./train/TRAIN_1127.mp4,7,1.0,0,0
TRAIN_1128,./train/TRAIN_1128.mp4,0,0.0,-1,-1
TRAIN_1129,./train/TRAIN_1129.mp4,0,0.0,-1,-1
TRAIN_1130,./train/TRAIN_1130.mp4,0,0.0,-1,-1
TRAIN_1131,./train/TRAIN_1131.mp4,0,0.0,-1,-1
TRAIN_1132,./train/TRAIN_1132.mp4,0,0.0,-1,-1
TRAIN_1133,./train/TRAIN_1133.mp4,11,1.0,2,0
TRAIN_1134,./train/TRAIN_1134.mp4,0,0.0,-1,-1
TRAIN_1135,./train/TRAIN_1135.mp4,0,0.0,-1,-1
TRAIN_1136,./train/TRAIN_1136.mp4,7,1.0,0,0
TRAIN_1137,./train/TRAIN_1137.mp4,0,0.0,-1,-1
TRAIN_1138,./train/TRAIN_1138.mp4,0,0.0,-1,-1
TRAIN_1139,./train/TRAIN_1139.mp4,0,0.0,-1,-1
TRAIN_1140,./train/TRAIN_1140.mp4,0,0.0,-1,-1
TRAIN_1141,./train/TRAIN_1141.mp4,1,2.0,0,0
TRAIN_1142,./train/TRAIN_1142.mp4,0,0.0,-1,-1
TRAIN_1143,./train/TRAIN_1143.mp4,0,0.0,-1,-1
TRAIN_1144,./train/TRAIN_1144.mp4,0,0.0,-1,-1
TRAIN_1145,./train/TRAIN_1145.mp4,0,0.0,-1,-1
TRAIN_1146,./train/TRAIN_1146.mp4,0,0.0,-1,-1
TRAIN_1147,./train/TRAIN_1147.mp4,3,2.0,1,0
TRAIN_1148,./train/TRAIN_1148.mp4,7,1.0,0,0
TRAIN_1149,./train/TRAIN_1149.mp4,0,0.0,-1,-1
TRAIN_1150,./train/TRAIN_1150.mp4,0,0.0,-1,-1
TRAIN_1151,./train/TRAIN_1151.mp4,7,1.0,0,0
